repo_name,repo_url,stars,contributors,commits,update_date,forks
gmailsorter,https://github.com/jan-janssen/gmailsorter,6,2,682,2024-01-25 19:51:03,0
growth-too-marshal,https://github.com/growth-astro/growth-too-marshal,13,9,380,2021-03-18 21:32:36,12
pade,https://github.com/grei-ufc/pade,89,14,226,2022-10-25 13:56:25,38
DeepStreaks,https://github.com/dmitryduev/DeepStreaks,11,3,486,2021-09-03 06:19:44,2
HeadUP,https://github.com/tabaresjc/HeadUP,6,3,614,2023-09-20 13:14:54,2
Baobab,https://github.com/deep-learning-indaba/Baobab,52,42,4038,2024-01-25 21:56:51,34
isard,https://github.com/isard-vdi/isard,168,62,6909,2024-01-29 12:46:43,59
African_Rapid_Care,https://github.com/ImzyO/African_Rapid_Care,1,2,151,2022-12-07 06:03:01,2
core,https://github.com/lesh-dev/core,6,8,4152,2022-03-08 21:56:32,0
FlavorEats,https://github.com/mengtian1212/FlavorEats,1,3,159,2023-09-27 23:29:46,0
cube-legacy-online,https://github.com/dennishorte/cube-legacy-online,1,2,971,2023-04-29 19:34:24,0
SME-PratoAberto-Editor,https://github.com/prefeiturasp/SME-PratoAberto-Editor,5,10,321,2024-01-03 18:41:14,6
spectacles,https://github.com/P-T-I/spectacles,1,4,283,2023-06-13 19:40:21,0
LiCMS,https://github.com/realJustinLee/LiCMS,16,3,226,2024-01-27 17:30:25,8
roxy-wi,https://github.com/hap-wi/roxy-wi,1344,23,1468,2024-01-26 08:03:46,240
mapping-tool,https://github.com/livinggoods/mapping-tool,1,6,667,2020-04-06 12:46:03,1
misp-dashboard,https://github.com/MISP/misp-dashboard,187,16,607,2023-04-26 19:28:55,65
airflow_external,https://github.com/brahmamtadepalli/airflow_external,1,408,16482,2022-06-14 20:32:49,0
spbu_se_site,https://github.com/spbu-se/spbu_se_site,3,14,708,2024-01-28 21:46:19,8
ecotaxa_front,https://github.com/ecotaxa/ecotaxa_front,5,6,992,2024-01-23 17:06:31,5
opac_proc,https://github.com/scieloorg/opac_proc,4,8,566,2021-07-27 12:27:01,8
TJ-flea-market-reconstruction,https://github.com/Kamu1403/TJ-flea-market-reconstruction,1,11,873,2022-10-24 03:06:43,0
oclubs,https://github.com/SHSIDers/oclubs,11,8,1297,2020-06-17 16:15:26,2
vx,https://github.com/0z-cloud/vx,11,6,161,2023-07-09 07:38:27,1
igo-qc,https://github.com/mskcc/igo-qc,3,13,514,2023-02-02 14:51:58,0
knowledge-repo,https://github.com/airbnb/knowledge-repo,5400,55,1329,2023-04-17 04:04:39,711
airflow,https://github.com/apache/airflow,32824,419,22928,2024-01-29 12:23:45,13294
datalab,https://github.com/the-grey-group/datalab,24,8,429,2024-01-25 21:00:08,2
CRInteractive,https://github.com/hectorastrom/CRInteractive,2,2,517,2023-12-25 15:41:47,0
Instagram-Candid,https://github.com/karenhuang925/Instagram-Candid,2,5,413,2023-02-27 18:11:12,0
cse442-spring2022-team-team-pentaneers,https://github.com/xlab-classes/cse442-spring2022-team-team-pentaneers,2,5,293,2022-05-19 23:23:56,2
vulyk,https://github.com/mrgambal/vulyk,34,5,370,2023-06-08 20:31:20,6
SDGSCompetence,https://github.com/sch-sdgs/SDGSCompetence,1,6,661,2022-09-30 09:20:53,1
dify,https://github.com/langgenius/dify,12727,74,1173,2024-01-29 10:21:15,1684
kaapana,https://github.com/kaapana/kaapana,133,18,3320,2024-01-26 11:51:19,33
aiTextDetector,https://github.com/christiebarron/aiTextDetector,2,5,216,2023-08-03 22:38:09,3
appl-docchat,https://github.com/pbl-nl/appl-docchat,9,13,250,2024-01-26 08:29:32,2
neurosynth-web,https://github.com/neurosynth/neurosynth-web,15,3,641,2020-10-26 00:36:42,16
embykeeper,https://github.com/embykeeper/embykeeper,216,4,708,2024-01-14 14:05:26,36
GlobalGrub,https://github.com/vallem13/GlobalGrub,3,4,314,2023-09-19 20:31:50,0
UI,https://github.com/FreeTAKTeam/UI,23,9,167,2024-01-23 12:07:18,24
cafebabel.com,https://github.com/cafebabel/cafebabel.com,2,3,2089,2021-03-25 14:40:05,1
CMPUT404-project-socialdistribution,https://github.com/CMPUT404W23-bigger-yoshi/CMPUT404-project-socialdistribution,4,23,798,2023-04-07 21:59:27,2
oval,https://github.com/jyundt/oval,1,2,315,2020-08-24 12:52:11,0
vits-simple-api,https://github.com/Artrajz/vits-simple-api,441,7,409,2024-01-21 05:28:37,86
wlnupdates,https://github.com/fake-name/wlnupdates,30,3,1081,2021-09-27 05:52:11,6
redash,https://github.com/techarkio/redash,1,309,7206,2021-02-18 16:57:07,0
comex2,https://github.com/moma/comex2,2,3,965,2022-09-26 08:35:06,0
opac,https://github.com/scieloorg/opac,8,19,1937,2024-01-08 18:11:05,22
ezeeai,https://github.com/machine2learn/ezeeai,18,3,246,2020-05-15 14:01:19,9
ExonCov,https://github.com/UMCUGenetics/ExonCov,4,4,468,2023-07-04 14:46:19,3
nas-tools,https://github.com/gaoshilei/nas-tools,1,54,5608,2023-02-12 01:54:38,2
Discord-Clone,https://github.com/Solita43/Discord-Clone,2,4,202,2023-09-12 21:02:42,1
superset,https://github.com/iaps-2022/superset,1,425,12407,2022-10-13 14:04:44,0
CROP,https://github.com/alan-turing-institute/CROP,24,11,1773,2023-04-13 08:56:24,3
ramp-board,https://github.com/paris-saclay-cds/ramp-board,12,17,1503,2023-09-20 13:54:43,17
wp3inventory,https://github.com/opted-eu/wp3inventory,3,2,1040,2023-12-13 16:54:03,2
Lurnby,https://github.com/Roznoshchik/Lurnby,673,3,696,2023-08-23 13:32:55,17
ckan,https://github.com/ckan/ckan,4123,282,25535,2024-01-25 13:05:20,1962
arp_b,https://github.com/yenthusiastic/arp_b,2,5,297,2020-02-28 22:03:02,1
lokole,https://github.com/ascoderu/lokole,41,12,1545,2022-08-09 04:22:11,14
pyrrha,https://github.com/hipster-philology/pyrrha,20,13,399,2024-01-24 08:54:02,17
capstone-2021-4,https://github.com/kookmin-sw/capstone-2021-4,4,4,220,2022-09-07 13:50:06,2
freshermeat,https://github.com/cedricbonhomme/freshermeat,18,3,786,2024-01-29 06:59:51,2
BOP,https://github.com/princenyeche/BOP,4,3,1695,2024-01-16 04:59:29,2
space-expansion,https://github.com/ziminas1990/space-expansion,1,3,446,2023-11-20 20:33:18,0
dronest,https://github.com/tonyngophd/dronest,11,8,822,2021-04-22 15:18:15,1
DTBase,https://github.com/alan-turing-institute/DTBase,8,6,590,2024-01-25 15:33:42,2
rtkbase,https://github.com/Stefal/rtkbase,369,13,1619,2023-11-01 17:28:56,99
cineapp,https://github.com/ptitoliv/cineapp,2,2,451,2021-06-20 15:39:41,1
well-done-group-project,https://github.com/isaiahxs/well-done-group-project,4,3,315,2023-08-17 15:33:10,1
Robinhood-clone,https://github.com/justinycho-business/Robinhood-clone,4,4,295,2021-11-24 00:42:44,1
navycut,https://github.com/FlaskAio/navycut,15,6,375,2023-01-16 10:11:27,8
nessie,https://github.com/ets-berkeley-edu/nessie,5,9,2470,2024-01-23 20:37:16,10
boac,https://github.com/ets-berkeley-edu/boac,11,11,6922,2024-01-26 23:00:55,10
Connecthys,https://github.com/Noethys/Connecthys,9,3,320,2023-12-26 20:33:14,10
teanga,https://github.com/Pret-a-LLOD/teanga,2,3,230,2022-06-27 09:12:36,0
feedi,https://github.com/facundoolano/feedi,640,3,408,2024-01-09 14:03:56,15
labandco,https://github.com/abilian/labandco,3,4,106,2023-10-04 13:27:21,2
skala3ma,https://github.com/dmossakowski/skala3ma,2,4,179,2024-01-28 13:30:44,0
NYCOpenRecords,https://github.com/CityOfNewYork/NYCOpenRecords,45,27,7473,2023-02-15 20:56:06,11
ail-framework,https://github.com/ail-project/ail-framework,437,50,2490,2024-01-22 08:21:02,75
mtradumatica,https://github.com/tradumatica/mtradumatica,2,4,196,2022-08-01 05:26:14,1
100-days-of-code,https://github.com/RuiFSP/100-days-of-code,1,25,621,2023-07-19 15:14:37,2
clockwork,https://github.com/mila-iqia/clockwork,1,9,1149,2023-12-04 15:22:46,2
TrapTagger,https://github.com/WildEyeConservation/TrapTagger,17,2,1896,2024-01-23 11:01:14,0
CrashServer,https://github.com/jameskr97/CrashServer,12,2,439,2023-01-08 10:50:44,3
