repo_name,repo_url,stars,contributors,commits,update_date,forks
jelly,https://github.com/JELLY-PJT/jelly,4,5,316,2023-10-11 19:04:05,2
corpus-viewer,https://github.com/webis-de/corpus-viewer,8,6,350,2021-05-07 12:24:41,1
great-cms,https://github.com/uktrade/great-cms,11,41,10887,2024-01-30 14:12:54,6
site,https://github.com/python-discord/site,630,93,4576,2024-01-30 05:21:17,131
deepgis,https://github.com/DREAMS-lab/deepgis,5,8,512,2021-06-26 05:03:53,3
acceslibre,https://github.com/MTES-MCT/acceslibre,17,7,2831,2024-01-29 15:37:19,7
cuuhomientrung,https://github.com/Cuuhomientrung/cuuhomientrung,212,18,523,2020-11-11 16:20:08,47
WePledge,https://github.com/pledge4future/WePledge,6,12,732,2023-07-01 17:07:44,2
OC-P13-BrawlClub,https://github.com/Shriukan33/OC-P13-BrawlClub,3,3,248,2023-01-15 13:58:03,1
aplikacjawww,https://github.com/warsztatywww/aplikacjawww,4,17,1164,2023-11-03 10:08:58,6
policykit,https://github.com/policykit/policykit,111,15,2928,2023-06-30 14:41:11,23
swpp2021-team10,https://github.com/swsnu/swpp2021-team10,4,4,126,2021-12-18 04:50:58,3
LambdaCast,https://github.com/LambdaCast/LambdaCast,8,6,752,2023-02-20 00:12:19,1
open-chat-studio,https://github.com/dimagi/open-chat-studio,3,7,809,2024-01-26 13:43:02,2
pyweekorg,https://github.com/pyweekorg/pyweekorg,5,9,384,2024-01-24 09:09:46,6
wger,https://github.com/wger-project/wger,2531,145,7216,2024-01-30 08:47:14,497
estela,https://github.com/bitmakerla/estela,135,15,424,2024-01-24 23:06:26,6
compteur_du_gase,https://github.com/Jojo144/compteur_du_gase,6,4,381,2024-01-14 17:33:48,3
cmulab,https://github.com/neulab/cmulab,5,3,209,2022-12-14 13:28:21,1
openbroadcast.org,https://github.com/digris/openbroadcast.org,9,3,1018,2023-12-01 12:04:35,2
case-management,https://github.com/OpenUpSA/case-management,7,5,778,2024-01-25 13:08:01,3
uwcs-website,https://github.com/UWCS/uwcs-website,5,10,738,2021-03-18 15:37:12,4
find-that-charity,https://github.com/kanedata/find-that-charity,21,8,769,2024-01-25 10:24:29,9
tfrs,https://github.com/bcgov/tfrs,22,32,2507,2024-01-29 19:47:26,40
marsha,https://github.com/openfun/marsha,94,26,4436,2024-01-30 11:14:03,22
novel_web,https://github.com/Nanrou/novel_web,12,2,234,2020-07-22 05:30:15,6
g3-rede-social-blog,https://github.com/BrunoKremer/g3-rede-social-blog,4,5,511,2021-10-20 10:11:21,0
img-board,https://github.com/legendaryangelist/img-board,4,2,256,2021-04-26 23:49:54,1
invent,https://github.com/unicef/invent,12,19,2542,2023-09-27 13:12:13,8
zing,https://github.com/Evernote/zing,57,56,14171,2023-08-24 06:55:03,31
onlineweb4,https://github.com/dotkom/onlineweb4,48,84,9352,2024-01-27 23:44:57,24
mystream,https://github.com/akarakoc/mystream,3,3,374,2021-03-22 11:42:57,0
just-spaces,https://github.com/datamade/just-spaces,7,5,632,2021-03-16 17:00:30,1
appstore,https://github.com/cytoscape/appstore,16,7,351,2023-11-01 01:42:22,20
chipy.org,https://github.com/chicagopython/chipy.org,112,29,1005,2024-01-29 23:10:51,77
website,https://github.com/tanzquotient/website,4,15,1845,2024-01-15 17:47:43,3
tramcar,https://github.com/tramcar/tramcar,57,4,315,2024-01-02 03:09:29,16
othello-tourney,https://github.com/tjcsl/othello-tourney,2,6,364,2023-11-25 20:55:32,3
kausal-paths,https://github.com/kausaltech/kausal-paths,3,9,1337,2024-01-17 09:25:56,1
stocktrace,https://github.com/kingofhawks/stocktrace,5,2,398,2022-06-27 08:49:36,2
EvalAI,https://github.com/Cloud-CV/EvalAI,1580,129,2411,2023-12-31 05:51:58,722
penn-mobile,https://github.com/pennlabs/penn-mobile,29,22,791,2024-01-26 23:49:52,1
pycon,https://github.com/pythonitalia/pycon,73,25,4741,2024-01-29 22:46:38,17
ANGA-UTM,https://github.com/geoffreynyaga/ANGA-UTM,6,2,373,2021-02-15 13:46:13,3
metagrid,https://github.com/aims-group/metagrid,13,8,921,2024-01-19 20:15:32,3
api,https://github.com/JobCore/api,4,11,1318,2022-04-15 18:02:14,4
vmb,https://github.com/jpsoffice/vmb,6,4,614,2023-02-17 05:27:30,5
website,https://github.com/belaudiobooks/website,31,4,509,2024-01-29 02:22:00,5
openrvdas,https://github.com/OceanDataTools/openrvdas,34,17,1739,2024-01-19 00:52:36,18
contentrepo,https://github.com/praekeltfoundation/contentrepo,5,11,1088,2024-01-30 08:58:09,1
projectx,https://github.com/mmcardle/projectx,3,2,266,2023-03-09 16:14:29,1
battlecode21,https://github.com/battlecode/battlecode21,27,36,2353,2022-01-11 05:53:26,15
thairepose,https://github.com/ThaiRepose/thairepose,3,4,788,2021-12-08 07:28:11,4
UNO-Game,https://github.com/pirateksh/UNO-Game,8,4,288,2021-02-28 08:32:13,3
kelvin,https://github.com/mrlvsb/kelvin,17,14,1417,2023-12-27 21:05:28,11
finished-games,https://github.com/Kartones/finished-games,6,3,327,2023-11-10 16:48:22,1
skylynx,https://github.com/Skylynx-Master/skylynx,4,6,218,2020-06-06 14:03:28,1
hc-backend,https://github.com/HoiskolensChemikerforening/hc-backend,14,33,2625,2024-01-28 14:03:58,3
iRead,https://github.com/ashutoshkrris/iRead,16,6,640,2022-11-27 07:07:59,19
cohviz,https://github.com/ch-bu/cohviz,7,2,341,2020-05-25 08:07:42,3
Xmara,https://github.com/DenBilokon/Xmara,7,4,306,2023-11-07 08:43:00,0
coralnet,https://github.com/coralnet/coralnet,42,6,2768,2024-01-29 09:53:21,1
racetime-app,https://github.com/racetimeGG/racetime-app,42,15,806,2023-10-17 08:04:12,19
okKindred,https://github.com/JustinWingChungHui/okKindred,14,6,863,2023-11-05 17:12:28,10
foundation.mozilla.org,https://github.com/MozillaFoundation/foundation.mozilla.org,344,60,7506,2024-01-26 23:58:52,180
Hypermap-Registry,https://github.com/cga-harvard/Hypermap-Registry,36,11,760,2023-03-08 00:51:37,20
strongMan,https://github.com/strongswan/strongMan,95,11,449,2023-10-03 17:14:28,35
varfish-server,https://github.com/bihealth/varfish-server,36,10,1320,2024-01-29 14:32:17,11
class_salmon,https://github.com/PdxCodeGuild/class_salmon,5,14,1301,2021-09-10 22:43:07,5
jasma,https://github.com/steph-koopmanschap/jasma,8,6,392,2023-09-07 01:44:51,6
diff.blog,https://github.com/diffblog/diff.blog,11,3,821,2023-10-06 00:49:54,3
Twayn-DevOps-Customer-View,https://github.com/Software-Design/Twayn-DevOps-Customer-View,3,4,321,2024-01-25 16:12:31,0
reminiscence,https://github.com/kanishka-linux/reminiscence,1684,4,512,2021-08-21 13:58:37,90
morphodict-backend,https://github.com/UAlbertaALTLab/morphodict-backend,2,4,175,2023-11-06 16:18:34,2
web,https://github.com/studentenportal/web,46,12,1186,2024-01-11 19:39:24,13
govready-q,https://github.com/GovReady/govready-q,160,32,4927,2023-06-11 16:15:30,50
aurora,https://github.com/RockefellerArchiveCenter/aurora,25,10,2093,2024-01-02 14:18:41,6
cyborgbackup,https://github.com/cyborgbackup/cyborgbackup,119,10,266,2023-10-15 17:06:33,24
waves-core,https://github.com/lirmm/waves-core,17,5,471,2020-01-08 21:58:57,5
ufobal-web,https://github.com/thran/ufobal-web,3,2,441,2023-11-11 08:36:34,1
vesicle-viewer,https://github.com/AislynLaurent/vesicle-viewer,5,3,187,2023-03-24 18:59:34,2
archerysec,https://github.com/archerysec/archerysec,2142,19,1431,2024-01-29 11:32:43,511
arguman.org,https://github.com/arguman/arguman.org,1372,37,694,2021-04-27 00:12:25,154
Dota2-EU-Ladder,https://github.com/UncleVasya/Dota2-EU-Ladder,7,2,471,2022-04-15 05:33:23,5
cadasta-platform,https://github.com/Cadasta/cadasta-platform,54,31,1167,2020-05-24 07:50:32,81
IMAGE-InjectTool,https://github.com/cnr-ibba/IMAGE-InjectTool,4,5,1288,2023-06-12 09:35:44,0
caves.app,https://github.com/anorthall/caves.app,7,3,769,2024-01-19 22:32:31,2
parsifal,https://github.com/vitorfs/parsifal,389,2,785,2022-08-14 16:30:06,167
eugo_pokemongo_clone,https://github.com/nbaker47/eugo_pokemongo_clone,4,5,204,2022-10-03 12:06:22,0
mathesar,https://github.com/centerofci/mathesar,1907,91,12186,2023-11-17 18:53:20,265
HB3,https://github.com/PdxCodeGuild/HB3,3,17,1570,2023-03-24 23:14:44,1
invest-pir-api,https://github.com/uktrade/invest-pir-api,2,23,541,2024-01-23 16:01:11,1
SABC,https://github.com/envasquez/SABC,2,2,508,2023-08-03 14:36:16,0
my-learning-analytics,https://github.com/tl-its-umich-edu/my-learning-analytics,33,24,760,2024-01-26 20:27:06,37
configdb,https://github.com/observatorycontrolsystem/configdb,2,8,339,2023-02-28 19:18:12,4
class_sturgeon,https://github.com/PdxCodeGuild/class_sturgeon,3,7,524,2022-01-24 23:53:59,0
Foodsquare-Web-App,https://github.com/Subangkar/Foodsquare-Web-App,18,4,418,2020-08-08 16:57:38,14
RIP_proj,https://github.com/kimbap918/RIP_proj,3,5,438,2022-12-15 11:19:58,0
bmon,https://github.com/alanmitchell/bmon,14,5,1137,2024-01-23 18:38:07,7
opentuner,https://github.com/jansel/opentuner,358,17,360,2022-06-15 19:16:08,103
researchhub-backend,https://github.com/ResearchHub/researchhub-backend,18,18,6635,2024-01-19 23:07:02,16
podd-api,https://github.com/openpodd/podd-api,2,5,307,2024-01-23 09:30:36,5
djndonacije,https://github.com/danesjenovdan/djndonacije,2,6,452,2024-01-24 15:16:43,0
MSIT.in,https://github.com/msitjp/MSIT.in,4,8,529,2023-12-28 12:02:18,7
YouPBX,https://github.com/JoneXiong/YouPBX,256,3,146,2023-11-03 14:20:03,117
iogt,https://github.com/unicef/iogt,25,27,2425,2024-01-17 12:32:03,31
TorrentLAN,https://github.com/AI-Arsenals/TorrentLAN,14,2,219,2023-10-22 11:14:06,3
SWE574-Group-3,https://github.com/dogukanarslan/SWE574-Group-3,4,8,189,2023-06-06 12:11:34,0
opentaps_seas,https://github.com/opentaps/opentaps_seas,83,7,839,2022-02-10 16:45:14,48
Pytition,https://github.com/pytition/Pytition,96,31,699,2023-12-17 12:53:01,26
omaha-server,https://github.com/omaha-consulting/omaha-server,201,13,774,2022-12-06 13:43:57,85
Trivianator,https://github.com/SobolGaming/Trivianator,2,2,149,2020-12-28 15:29:53,1
WebODM,https://github.com/OpenDroneMap/WebODM,2418,80,2416,2024-01-16 18:47:06,847
cabot,https://github.com/arachnys/cabot,5512,51,735,2021-01-05 10:40:20,629
lama,https://github.com/michigg/lama,7,2,330,2020-02-18 18:11:10,0
instrumentdb,https://github.com/actris-cloudnet/instrumentdb,3,2,172,2024-01-10 15:34:32,0
final_pjt,https://github.com/9776mk/final_pjt,3,6,690,2022-12-15 14:28:56,0
TeleForma,https://github.com/Parisson/TeleForma,28,3,2638,2023-07-19 08:38:15,12
capstone,https://github.com/harvard-lil/capstone,163,15,5818,2024-01-25 17:12:38,44
mangaki,https://github.com/mangaki/mangaki,136,28,1093,2022-10-30 08:04:19,38
modelflow,https://github.com/ModelFlow/modelflow,8,4,148,2021-08-26 03:51:26,0
Mohobby,https://github.com/midhyun/Mohobby,2,6,652,2022-12-26 08:07:24,0
commcare-hq,https://github.com/dimagi/commcare-hq,471,145,174641,2024-01-29 18:15:56,213
wateronmars,https://github.com/tibonihoo/wateronmars,26,3,570,2023-02-12 18:54:30,7
OpenMorningstar,https://github.com/HenryJi529/OpenMorningstar,8,2,970,2024-01-25 14:13:02,4
olc_genomics_portal,https://github.com/OLC-Bioinformatics/olc_genomics_portal,3,4,447,2020-03-12 18:37:07,1
DataCulturePro,https://github.com/f80dev/DataCulturePro,2,2,193,2023-12-21 08:33:47,0
pokerole_irl,https://github.com/DraagDunk/pokerole_irl,2,3,212,2023-06-21 12:23:48,0
fAIr,https://github.com/hotosm/fAIr,36,13,736,2024-01-29 13:04:38,12
yugabyte-db,https://github.com/yugabyte/yugabyte-db,8177,290,20474,2023-11-20 22:30:27,989
pirra,https://github.com/fiqus/pirra,21,10,117,2021-05-11 13:09:28,5
RoboticsAcademy,https://github.com/JdeRobot/RoboticsAcademy,254,73,3832,2023-11-17 15:02:46,184
pylabber,https://github.com/TheLabbingProject/pylabber,6,6,649,2023-03-29 09:06:11,7
kegbot-server,https://github.com/Kegbot/kegbot-server,191,20,2873,2022-08-18 17:21:13,104
radiodns-manager,https://github.com/ebu/radiodns-manager,14,6,410,2022-04-04 13:53:57,3
soak-your-brain-elearning-app,https://github.com/Shetty073/soak-your-brain-elearning-app,19,2,141,2022-05-31 15:22:29,6
Mobile-Security-Framework-MobSF,https://github.com/MobSF/Mobile-Security-Framework-MobSF,15170,80,1886,2023-11-14 05:33:07,3036
opendiamond,https://github.com/cmusatyalab/opendiamond,19,13,2219,2022-05-04 14:55:06,9
akarpov,https://github.com/Alexander-D-Karpov/akarpov,4,3,472,2024-01-19 08:11:27,0
teamfinder,https://github.com/prattl/teamfinder,6,3,357,2020-04-12 15:10:37,1
experimenter,https://github.com/mozilla/experimenter,110,84,4363,2024-01-30 00:41:58,177
kent,https://github.com/ucscGenomeBrowser/kent,193,38,129479,2023-11-20 20:57:14,84
codeleak,https://github.com/codeleakteam/codeleak,2,2,401,2020-07-03 10:59:04,0
Artista,https://github.com/Rafat97/Artista,20,4,126,2020-12-19 11:27:23,2
ms2ldaviz,https://github.com/glasgowcompbio/ms2ldaviz,10,10,1523,2023-11-10 00:55:41,8
Ping-Backend,https://github.com/museum4punkt0/Ping-Backend,2,6,328,2021-04-15 06:21:37,0
edegal,https://github.com/con2/edegal,6,4,530,2023-10-20 10:13:37,3
mulysa,https://github.com/TampereHacklab/mulysa,6,14,679,2024-01-11 20:05:20,10
logos-v2,https://github.com/kiwiheretic/logos-v2,4,3,543,2023-07-16 03:24:32,1
yats,https://github.com/mediafactory/yats,58,4,823,2021-03-07 16:33:51,22
cartridge,https://github.com/stephenmcd/cartridge,695,57,1479,2022-09-19 17:03:59,301
jwql,https://github.com/spacetelescope/jwql,65,28,6864,2024-01-30 15:55:27,40
spread_wings_bot,https://github.com/Studio-Yandex-Practicum/spread_wings_bot,3,21,329,2023-09-07 08:47:24,6
tendenci,https://github.com/tendenci/tendenci,466,55,15268,2024-01-29 19:47:50,193
routechoices-server,https://github.com/routechoices/routechoices-server,12,4,2982,2024-01-30 12:52:40,2
Guindex,https://github.com/howardrj/Guindex,5,4,330,2023-09-28 22:05:40,1
RedTeam_toolkit,https://github.com/signorrayan/RedTeam_toolkit,506,7,323,2023-06-20 20:28:59,117
social-distribution,https://github.com/CMPUT404F22-Org-Not-Found/social-distribution,2,5,254,2022-12-07 20:34:59,2
tethys,https://github.com/tethysplatform/tethys,88,20,1723,2024-01-11 21:27:35,43
socnet,https://github.com/monosans/socnet,9,3,2072,2024-01-30 03:50:19,1
activity,https://github.com/hikaya-io/activity,82,31,1527,2024-01-16 15:33:07,4
lax,https://github.com/elifesciences/lax,4,9,2414,2024-01-30 00:15:49,2
SpaceLaunchNow-Server,https://github.com/ItsCalebJones/SpaceLaunchNow-Server,3,6,1705,2023-11-13 05:23:12,1
portfolio,https://github.com/WayneLambert/portfolio,5,3,1109,2023-12-11 14:18:11,1
aa-fleetpings,https://github.com/ppfeufer/aa-fleetpings,2,6,701,2024-01-12 18:38:44,6
archer,https://github.com/jly8866/archer,1546,9,374,2023-06-28 06:24:50,648
nita-webapp,https://github.com/Juniper/nita-webapp,10,5,140,2023-12-13 13:31:25,12
piosenka,https://github.com/przem8k/piosenka,7,2,976,2024-01-16 17:44:41,2
TANGO,https://github.com/ML-TANGO/TANGO,60,25,650,2023-12-07 06:18:14,19
boss-launcher-webhook,https://github.com/MeeGoIntegration/boss-launcher-webhook,2,10,429,2023-02-23 16:08:18,18
class_orca,https://github.com/PdxCodeGuild/class_orca,2,15,1312,2021-02-04 02:44:15,0
Machine_Learning_Twitter_Analysis_Tool,https://github.com/rushweigelt/Machine_Learning_Twitter_Analysis_Tool,3,7,160,2020-05-14 12:38:17,1
hoover-snoop2,https://github.com/liquidinvestigations/hoover-snoop2,6,15,1042,2023-12-07 03:22:00,5
jinx-it-project,https://github.com/TerrorJacktyl/jinx-it-project,3,6,660,2020-11-22 04:30:11,1
exist,https://github.com/nict-csl/exist,147,3,228,2021-01-26 02:46:24,30
class_armadillo,https://github.com/PdxCodeGuild/class_armadillo,5,22,4801,2020-08-04 16:04:49,5
MyFinances,https://github.com/TreyWW/MyFinances,16,20,557,2024-01-28 12:47:21,23
Synapse,https://github.com/FranJL075/Synapse,2,8,144,2023-06-27 21:50:57,0
documentcloud,https://github.com/MuckRock/documentcloud,26,8,1770,2024-01-16 20:52:12,8
Bistu,https://github.com/Ryuchen/Bistu,55,4,248,2020-10-26 07:57:42,24
open_insure,https://github.com/daxaxelrod/open_insure,32,4,556,2024-01-22 00:54:39,4
bhtom2,https://github.com/BHTOM-Team/bhtom2,4,9,860,2023-12-21 11:03:57,2
makerspaceleiden-crm,https://github.com/MakerSpaceLeiden/makerspaceleiden-crm,6,9,645,2024-01-26 10:15:51,8
openstax-cms,https://github.com/openstax/openstax-cms,92,16,2298,2024-01-02 23:05:43,11
BioQueue,https://github.com/liyao001/BioQueue,27,2,442,2023-03-19 18:51:43,9
SummerTrails,https://github.com/Robrowno/SummerTrails,2,5,103,2023-07-17 11:17:53,4
tecsaladeaula,https://github.com/mupi/tecsaladeaula,6,23,3736,2020-09-24 18:46:59,7
p3s,https://github.com/DUNE/p3s,3,2,1883,2020-02-26 16:03:15,0
adaptive-policy-ise-sync,https://github.com/meraki/adaptive-policy-ise-sync,7,2,133,2020-11-30 14:44:53,5
donate-wagtail,https://github.com/MozillaFoundation/donate-wagtail,41,93,2494,2023-12-15 18:46:42,22
hbscorez,https://github.com/djbrown/hbscorez,18,4,1071,2023-11-05 21:07:15,3
studybuffalo,https://github.com/studybuffalo/studybuffalo,2,4,687,2023-09-26 01:53:04,0
influence-texas,https://github.com/open-austin/influence-texas,40,13,375,2021-04-14 23:53:52,19
dig_ed_cat,https://github.com/acdh-oeaw/dig_ed_cat,8,4,617,2023-05-23 06:28:00,1
prj.app,https://github.com/kartoza/prj.app,30,17,1939,2023-09-08 09:01:01,30
levechad-backend,https://github.com/Lev-Echad/levechad-backend,6,20,981,2021-05-11 21:43:34,4
ej-server,https://github.com/ejplatform/ej-server,36,32,3596,2023-05-31 20:55:59,17
Praeteritum,https://github.com/NoMariusz/Praeteritum,3,2,197,2022-02-10 18:46:54,0
governance-platform,https://github.com/informed-governance-project/governance-platform,2,5,734,2024-01-26 12:03:22,0
OJ,https://github.com/VNOI-Admin/OJ,132,58,10376,2024-01-27 14:57:06,52
SKKU-OSP,https://github.com/SKKU-OSP/SKKU-OSP,6,8,1914,2024-01-24 06:35:17,2
ODM2DataSharingPortal,https://github.com/ODM2/ODM2DataSharingPortal,26,14,1867,2023-11-10 03:08:15,7
vocabseditor,https://github.com/acdh-oeaw/vocabseditor,19,3,369,2023-10-13 10:21:05,5
BiCoN-web,https://github.com/biomedbigdata/BiCoN-web,4,5,260,2022-11-04 12:23:47,1
managair,https://github.com/ClairBerlin/managair,5,3,322,2022-11-05 11:57:58,0
codespeed,https://github.com/tobami/codespeed,587,34,1072,2020-05-17 09:25:47,127
pyconghana2018,https://github.com/pythonghana/pyconghana2018,3,4,106,2021-03-22 17:55:48,4
pontoon,https://github.com/mozilla/pontoon,1346,95,5917,2024-01-25 15:10:38,530
donation-app,https://github.com/mebaysan/donation-app,5,2,285,2024-01-15 16:42:10,0
automoss,https://github.com/automoss/automoss,58,3,791,2023-06-11 12:21:04,13
seahub,https://github.com/haiwen/seahub,504,79,12541,2024-01-30 08:04:07,363
rssant,https://github.com/anyant/rssant,1420,3,829,2024-01-09 09:41:28,132
QieGaoWorld,https://github.com/Junyi-99/QieGaoWorld,4,3,249,2022-08-02 08:33:15,2
TOSTI,https://github.com/KiOui/TOSTI,9,7,646,2024-01-29 19:32:06,2
social-network-mining,https://github.com/detiuaveiro/social-network-mining,5,9,3002,2020-07-04 17:06:16,2
lightning,https://github.com/git-men/lightning,147,6,1082,2023-12-30 12:27:34,28
NewsBlur,https://github.com/samuelclay/NewsBlur,6559,87,17047,2024-01-28 23:15:44,997
driveIt,https://github.com/ketan-lambat/driveIt,4,5,202,2020-09-30 18:12:05,2
daviplan,https://github.com/GertzGutscheRuemenapp/daviplan,4,3,2728,2023-10-25 09:55:29,1
geokey,https://github.com/ExCiteS/geokey,54,14,2266,2020-04-13 12:14:48,29
patchwork,https://github.com/getpatchwork/patchwork,247,69,2009,2024-01-22 20:28:31,80
metamapper,https://github.com/getmetamapper/metamapper,73,3,201,2022-09-30 18:35:39,6
buddy_mentorship,https://github.com/chicagopython/buddy_mentorship,6,12,321,2024-01-13 01:33:15,10
juso-site,https://github.com/juso-ch/juso-site,6,2,490,2022-08-19 10:14:10,1
gemet,https://github.com/eea/gemet,5,13,1097,2021-12-06 10:13:45,1
COMP3030J-Software-Engineering-Project-Musical-Instrument-Shop,https://github.com/echo-cool/COMP3030J-Software-Engineering-Project-Musical-Instrument-Shop,11,4,2066,2023-05-15 09:05:49,2
TigerShark,https://github.com/slott56/TigerShark,11,3,210,2023-08-21 14:56:49,42
oioioi,https://github.com/sio2project/oioioi,157,111,2438,2024-01-24 14:52:36,66
papermerge-core,https://github.com/papermerge/papermerge-core,180,7,1118,2024-01-30 05:52:27,40
osmose-app,https://github.com/Project-OSmOSE/osmose-app,3,9,193,2024-01-25 09:50:04,4
copernicus_quality_tools,https://github.com/eea/copernicus_quality_tools,6,6,1331,2023-12-06 11:24:04,1
pybarsys,https://github.com/nspo/pybarsys,11,4,279,2021-08-04 08:55:33,1
datamanager,https://github.com/vulekamali/datamanager,6,19,2705,2023-12-06 14:45:36,12
speedy-net,https://github.com/speedy-net/speedy-net,19,10,2868,2024-01-27 06:23:05,8
moore,https://github.com/UTNkar/moore,13,26,845,2023-12-06 17:38:58,7
falco,https://github.com/theodo/falco,763,19,1545,2021-04-16 20:11:31,30
ebau,https://github.com/inosca/ebau,10,24,11616,2023-09-27 05:54:08,5
IEEE-Megaproject,https://github.com/ieeebitmesra/IEEE-Megaproject,4,31,140,2022-01-10 19:21:54,37
2017.2-Classificacao-de-Risco-Pediatrico,https://github.com/fga-eps-mds/2017.2-Classificacao-de-Risco-Pediatrico,7,13,1048,2022-02-28 21:52:52,1
EU-CS_platform,https://github.com/Ibercivis/EU-CS_platform,23,10,2229,2023-11-21 10:06:57,13
tally-ho,https://github.com/onaio/tally-ho,18,9,2670,2023-10-13 14:19:48,23
xshop-web,https://github.com/egypt-shops/xshop-web,11,5,271,2021-07-09 15:24:55,5
DRP,https://github.com/darkreactions/DRP,57,11,2331,2021-07-19 17:56:33,15
one-workflow,https://github.com/itimor/one-workflow,236,3,123,2022-01-05 03:24:18,105
ngt-archive,https://github.com/NGEET/ngt-archive,8,5,464,2024-01-26 00:53:39,3
Squire,https://github.com/esrg-knights/Squire,9,10,1346,2024-01-02 21:19:44,7
medvet,https://github.com/carlosribas/medvet,14,3,422,2023-02-12 17:49:14,4
bfportal.gg,https://github.com/battlefield-portal-community/bfportal.gg,8,4,652,2024-01-23 20:57:42,5
Bitpoll,https://github.com/fsinfuhh/Bitpoll,202,18,582,2024-01-25 15:45:14,35
OmniDB,https://github.com/OmniDB/OmniDB,3062,12,3955,2020-12-17 14:52:37,435
dash-and-do-github,https://github.com/iPoetDev/dash-and-do-github,2,3,252,2023-10-17 10:25:34,0
McWeb,https://github.com/McStasMcXtrace/McWeb,3,3,854,2020-03-03 14:59:35,3
connective,https://github.com/connectiveproject/connective,4,6,489,2022-04-11 06:45:53,16
gymkhana_portal,https://github.com/devlup-labs/gymkhana_portal,7,11,350,2021-03-24 09:51:42,39
UP-admin,https://github.com/rodlukas/UP-admin,4,2,1974,2023-12-17 19:40:41,4
GreaterWMS,https://github.com/GreaterWMS/GreaterWMS,3324,12,2174,2023-12-27 10:26:24,847
Ghostwriter,https://github.com/GhostManager/Ghostwriter,1074,11,2377,2024-01-26 00:27:06,161
commonsshare,https://github.com/heliumdatacommons/commonsshare,2,29,9407,2020-04-15 20:48:38,2
digital_college,https://github.com/amanpro30/digital_college,8,8,138,2020-10-03 12:35:30,9
Mumbai_Police,https://github.com/kushv16/Mumbai_Police,4,3,113,2023-02-14 16:44:15,3
wagtail-CMS,https://github.com/office-for-students/wagtail-CMS,4,20,4089,2023-11-10 15:48:24,3
ISB-CGC-Webapp,https://github.com/isb-cgc/ISB-CGC-Webapp,12,13,7590,2023-12-23 02:39:17,9
adaptive-policy-sync,https://github.com/joshand/adaptive-policy-sync,2,2,373,2020-08-04 17:30:08,0
printnanny-webapp,https://github.com/bitsy-ai/printnanny-webapp,3,2,2767,2023-07-16 20:26:18,0
whiskynote,https://github.com/DOY2021/whiskynote,3,4,627,2022-03-19 15:31:55,0
truffe2,https://github.com/ArcaniteSolutions/truffe2,13,9,1213,2020-10-05 09:08:31,12
openbmc-x570d4u,https://github.com/renzenicolai/openbmc-x570d4u,5,288,17561,2024-01-07 13:41:27,3
date-website,https://github.com/Datateknologerna-vid-Abo-Akademi/date-website,6,20,720,2024-01-29 01:03:19,1
nefarious,https://github.com/lardbit/nefarious,833,7,845,2024-01-21 18:43:57,71
turkle,https://github.com/hltcoe/turkle,136,8,1130,2023-10-18 18:08:14,47
zulip,https://github.com/zulip/zulip,18722,389,56210,2024-01-30 12:01:33,6797
adagios,https://github.com/opinkerfi/adagios,326,23,2347,2021-10-08 17:16:41,74
pets,https://github.com/jllorencetti/pets,91,6,386,2021-10-16 15:11:07,44
svip,https://github.com/SVIPdb/svip,4,8,1695,2023-02-09 15:08:43,1
Backend,https://github.com/Green-Wheel/Backend,2,4,515,2023-01-13 09:32:45,0
juntagrico,https://github.com/juntagrico/juntagrico,41,31,3462,2024-01-13 00:38:40,22
CompARE,https://github.com/sguillot/CompARE,2,4,134,2023-12-07 14:32:51,0
stip-sns,https://github.com/s-tip/stip-sns,3,6,391,2022-10-05 01:27:02,7
doc-trips,https://github.com/rlmv/doc-trips,6,3,3228,2021-08-07 04:02:26,3
decide-full-tortuga-admin,https://github.com/Full-Tortuga/decide-full-tortuga-admin,3,26,738,2022-01-10 21:42:08,0
api.cdrplatform.com,https://github.com/Climacrux/api.cdrplatform.com,8,2,230,2023-08-20 13:27:34,0
ASKCOS,https://github.com/ASKCOS/ASKCOS,171,11,2115,2023-11-27 13:21:22,43
firelab,https://github.com/itskikat/firelab,2,4,155,2021-06-26 13:58:53,0
codabench,https://github.com/codalab/codabench,39,22,1495,2024-01-23 16:56:51,17
Moagudok-BE,https://github.com/Moagudok/Moagudok-BE,5,6,444,2022-12-14 03:06:28,2
giza,https://github.com/artshumrc/giza,7,6,475,2022-12-08 16:12:42,5
WebODM-b3d,https://github.com/anup39/WebODM-b3d,2,73,2524,2023-06-29 08:52:41,0
wafer,https://github.com/CTPUG/wafer,44,30,2644,2024-01-09 15:13:07,26
sso,https://github.com/g10f/sso,5,2,1450,2024-01-20 13:11:38,1
fediview,https://github.com/adamghill/fediview,45,2,284,2024-01-27 15:29:38,2
opencodelists,https://github.com/opensafely-core/opencodelists,27,17,2586,2024-01-30 13:11:27,9
crowdsource-tool,https://github.com/dataset-vn/crowdsource-tool,2,33,559,2021-07-23 08:31:53,0
carbure,https://github.com/MTES-MCT/carbure,5,8,5606,2024-01-22 10:13:38,2
openCMMS_backend,https://github.com/Open-CMMS/openCMMS_backend,6,6,806,2021-01-04 17:37:41,0
itdagene,https://github.com/itdagene-ntnu/itdagene,8,24,2193,2023-10-24 10:38:20,0
helerm,https://github.com/City-of-Helsinki/helerm,3,20,627,2024-01-25 10:50:39,7
